id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1258215808908702912,https://www.airbnb.com/rooms/1258215808908702912,20251027142502,2025-10-27,city scrape,East 225 I Modern Studio in Downtown Rochester,"Unwind in modern comfort at this stylish studio apartment. Enjoy the open-concept layout, cozy seating, fully equipped kitchen, and ample storage. Relax by the pool, stay active at the fitness center, or explore the vibrant community. Book your stay today!","Downtown Rochester straddles the Genesee River, wrapped by the semi-circle formed by the Inner Loop and I-490. This is the hub for business, entertainment, and culture. Rochester is home to Eastman Kodak, Frontier Communications, Bausch and Lomb, and Xerox; it is also the location of the historic Geva Theatre Center, the Strong Museum, and the legendary Eastman Theatre. And while you'll see plenty of skyscrapers and busy streets, Downtown Rochester is also beautiful -- amazing views of the river, public artwork, and historic architecture blend to create a photo-worthy neighborhood.",https://a0.muscache.com/pictures/prohost-api/Hosting-1258215808908702912/original/82ec3eac-ffe9-4415-8cfe-a1edfe698629.jpeg,358619880,https://www.airbnb.com/users/show/358619880,Properties By Preston,2020-07-26,"Jackson Township, NJ",I love hosting on AirBnB,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-358619880/original/1dda56bb-ad10-493f-9dca-3b119525e459.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-358619880/original/1dda56bb-ad10-493f-9dca-3b119525e459.jpeg?aki_policy=profile_x_medium,Northwest Philadelphia,638,668,"['email', 'phone']",t,t,Neighborhood highlights,E,,43.156027708527795,-77.60248986219091,Entire rental unit,Entire home/apt,2,1.0,1 bath,0,1,"[""Heating"", ""Hot water kettle"", ""Kitchen"", ""Wifi"", ""Dishes and silverware"", ""Dining table"", ""Refrigerator"", ""Hot water"", ""Bed linens"", ""Crib"", ""Bathtub"", ""Air conditioning"", ""Baking sheet"", ""Essentials"", ""Fire extinguisher"", ""Exercise equipment"", ""Hangers"", ""Dedicated workspace"", ""Hair dryer"", ""Microwave"", ""Self check-in"", ""Smart lock"", ""Elevator"", ""Coffee maker"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Clothing storage"", ""Gym"", ""Stove"", ""Oven"", ""TV"", ""Cooking basics"", ""Freezer""]",$149.00,31,365,31,31,1125,1125,31.0,1125.0,,t,0,20,50,230,2025-10-27,3,3,0,26,1,186,27714,2024-12-31,2025-09-04,5.0,5.0,5.0,5.0,5.0,5.0,4.67,,t,10,10,0,0,0.30
1258215841626200499,https://www.airbnb.com/rooms/1258215841626200499,20251027142502,2025-10-27,city scrape,East 419I Modern Suite I Pool I Gym,"Nestled in the heart of Rochester, this fully furnished 1BR/1BA apartment offers modern comfort and convenience. Unwind in the spacious living area, whip up delicious meals in the fully equipped kitchen, and relax in the cozy bedroom. Enjoy the on-site amenities like the pool and fitness center. Explore Rochester's vibrant scene with easy access to parks, restaurants, and entertainment. Book your stay today!","Downtown Rochester straddles the Genesee River, wrapped by the semi-circle formed by the Inner Loop and I-490. This is the hub for business, entertainment, and culture. Rochester is home to Eastman Kodak, Frontier Communications, Bausch and Lomb, and Xerox; it is also the location of the historic Geva Theatre Center, the Strong Museum, and the legendary Eastman Theatre. And while you'll see plenty of skyscrapers and busy streets, Downtown Rochester is also beautiful -- amazing views of the river, public artwork, and historic architecture blend to create a photo-worthy neighborhood.",https://a0.muscache.com/pictures/prohost-api/Hosting-1258215841626200499/original/6ccff374-82fa-4501-ab4a-c70e5d4b6f62.jpeg,358619880,https://www.airbnb.com/users/show/358619880,Properties By Preston,2020-07-26,"Jackson Township, NJ",I love hosting on AirBnB,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-358619880/original/1dda56bb-ad10-493f-9dca-3b119525e459.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-358619880/original/1dda56bb-ad10-493f-9dca-3b119525e459.jpeg?aki_policy=profile_x_medium,Northwest Philadelphia,638,668,"['email', 'phone']",t,t,Neighborhood highlights,E,,43.15734762411063,-77.60101541236654,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Heating"", ""Hot water kettle"", ""Kitchen"", ""Wifi"", ""Dishes and silverware"", ""Dining table"", ""Refrigerator"", ""Hot water"", ""Bed linens"", ""Crib"", ""Bathtub"", ""Air conditioning"", ""Baking sheet"", ""Essentials"", ""Fire extinguisher"", ""Exercise equipment"", ""Hangers"", ""Dedicated workspace"", ""Hair dryer"", ""Microwave"", ""Self check-in"", ""Smart lock"", ""Elevator"", ""Coffee maker"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Clothing storage"", ""Gym"", ""Stove"", ""Oven"", ""TV"", ""Cooking basics"", ""Freezer""]",$109.00,31,365,31,31,1125,1125,31.0,1125.0,,t,0,20,50,230,2025-10-27,5,5,0,26,1,255,27795,2024-12-20,2025-07-27,5.0,5.0,5.0,5.0,5.0,4.8,4.8,,t,10,10,0,0,0.48
1258215870922577210,https://www.airbnb.com/rooms/1258215870922577210,20251027142502,2025-10-27,previous scrape,East 636I Cozy & Comfy I Downtown I Gym,"Nestled in the heart of Rochester, this fully furnished 1BR/1BA apartment offers modern comfort and convenience. Unwind in the spacious living area, whip up delicious meals in the fully equipped kitchen, and relax in the cozy bedroom. Enjoy the on-site amenities like the pool and fitness center. Explore Rochester's vibrant scene with easy access to parks, restaurants, and entertainment. Book your stay today!","Downtown Rochester straddles the Genesee River, wrapped by the semi-circle formed by the Inner Loop and I-490. This is the hub for business, entertainment, and culture. Rochester is home to Eastman Kodak, Frontier Communications, Bausch and Lomb, and Xerox; it is also the location of the historic Geva Theatre Center, the Strong Museum, and the legendary Eastman Theatre. And while you'll see plenty of skyscrapers and busy streets, Downtown Rochester is also beautiful -- amazing views of the river, public artwork, and historic architecture blend to create a photo-worthy neighborhood.",https://a0.muscache.com/pictures/prohost-api/Hosting-1258215870922577210/original/69e69757-3f8c-4960-b12c-fd582232db2a.jpeg,358619880,https://www.airbnb.com/users/show/358619880,Properties By Preston,2020-07-26,"Jackson Township, NJ",I love hosting on AirBnB,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-358619880/original/1dda56bb-ad10-493f-9dca-3b119525e459.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-358619880/original/1dda56bb-ad10-493f-9dca-3b119525e459.jpeg?aki_policy=profile_x_medium,Northwest Philadelphia,638,668,"['email', 'phone']",t,t,Neighborhood highlights,E,,43.1576,-77.6019,Entire rental unit,Entire home/apt,2,,1 bath,1,,"[""Heating"", ""Hot water kettle"", ""Kitchen"", ""Wifi"", ""Dishes and silverware"", ""Dining table"", ""Refrigerator"", ""Hot water"", ""Bed linens"", ""Crib"", ""Bathtub"", ""Air conditioning"", ""Baking sheet"", ""Essentials"", ""Fire extinguisher"", ""Exercise equipment"", ""Hangers"", ""Dedicated workspace"", ""Hair dryer"", ""Microwave"", ""Self check-in"", ""Smart lock"", ""Elevator"", ""Coffee maker"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Clothing storage"", ""Gym"", ""Stove"", ""Oven"", ""TV"", ""Cooking basics"", ""Freezer""]",,31,365,31,31,1125,1125,31.0,1125.0,,t,0,0,25,205,2025-10-27,2,1,0,1,1,62,,2024-10-16,2025-07-21,3.0,3.0,3.0,3.0,3.5,4.5,3.0,,t,10,10,0,0,0.16
1259618032014757406,https://www.airbnb.com/rooms/1259618032014757406,20251027142502,2025-10-27,city scrape,Budget Accommodation,"This house is undergoing some minor renovations (hence the great price!).  Don’t worry, no work will be performed within your room during your stay. 🙂<br /><br />While we finish up some of the cosmetic odds and ends, we’re offering this listing to laidback travelers who just want an affordable place to sleep at night.<br /><br />Looking forward to hosting you!",,https://a0.muscache.com/pictures/hosting/Hosting-1259618032014757406/original/a00efd8d-3bf6-4ac8-8c12-f64dbed443d2.jpeg,337741,https://www.airbnb.com/users/show/337741,Joseph,2011-01-06,"Rochester, NY","Coming from all ages and walks of life, RocHostel spans eight spacious houses (all clustered together) and consists of 20 full-time residents, two cats, and a bunny rabbit- all passionate about sustainability, social justice, community-building, and making the world a better place in general.  We have a large and continually expanding garden, are active in our community, organize various events throughout the month, and operate RocHostel where we provide guests like you with budget-friendly accommodations and help them to make the most out of their visits to Rochester.  If you're looking for a laidback, low-key, social place to stay, you've found it!",within a day,80%,76%,f,https://a0.muscache.com/im/users/337741/profile_pic/1340285067/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/337741/profile_pic/1340285067/original.jpg?aki_policy=profile_x_medium,Beechwood,24,43,"['email', 'phone']",t,t,,E,,43.1658522242011,-77.57014556062177,Private room in home,Private room,1,1.0,1 shared bath,1,1,"[""Free parking on premises"", ""Fire extinguisher"", ""Smart lock"", ""Washer"", ""Heating"", ""Kitchen"", ""Wifi"", ""Smoke alarm"", ""Lock on bedroom door"", ""Self check-in"", ""Carbon monoxide alarm"", ""Hot water""]",$33.00,2,25,2,2,25,25,2.0,25.0,,t,25,55,85,85,2025-10-27,3,1,0,61,2,6,198,2024-10-05,2025-06-13,4.67,5.0,4.67,4.67,5.0,4.67,4.67,,f,24,3,21,0,0.23
1259675167556718057,https://www.airbnb.com/rooms/1259675167556718057,20251027142502,2025-10-27,city scrape,Modern Comfort in Prime Location – 4BR Gem!,"📍 Prime Location:<br />	•	🚗 5 minutes to University of Rochester & Strong Memorial Hospital<br />	•	🚗 10 minutes to Rochester Institute of Technology (RIT)<br />	•	🚗 10 minutes to downtown Rochester, local restaurants, and entertainment<br /><br />🛌 Perfect For:<br />	•	Medical professionals on assignment<br />	•	University visitors and parents<br />	•	Families exploring Rochester<br />	•	Small groups looking for a cozy and convenient getaway",,https://a0.muscache.com/pictures/hosting/Hosting-1259675167556718057/original/08509818-a488-48c1-ad6d-f3dd71c8a961.jpeg,49257728,https://www.airbnb.com/users/show/49257728,Kadre,2015-11-17,"Rochester, NY","",within an hour,100%,80%,f,https://a0.muscache.com/im/pictures/user/548a2f73-ee37-4aad-a8ed-284a97cf570e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/548a2f73-ee37-4aad-a8ed-284a97cf570e.jpg?aki_policy=profile_x_medium,Genesee-Jefferson,1,1,"['email', 'phone']",t,t,,S,,43.135549699253104,-77.63156629535509,Entire home,Entire home/apt,4,2.0,2 baths,4,4,"[""Private patio or balcony"", ""Kitchen"", ""Wifi"", ""Dishes and silverware"", ""Private backyard"", ""Exterior security cameras on property"", ""Dining table"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Hot water"", ""Bed linens"", ""Central heating"", ""Air conditioning"", ""Stainless steel electric stove"", ""Free dryer \u2013 In unit"", ""Free parking on premises"", ""Dedicated workspace"", ""Dishwasher"", ""Microwave"", ""Self check-in"", ""Free washer \u2013 In unit"", ""Pets allowed"", ""Smart lock"", ""Iron"", ""Smoke alarm"", ""Clothing storage"", ""Oven"", ""Shower gel"", ""TV"", ""Cooking basics""]",$107.00,2,365,2,2,365,365,2.0,365.0,,t,19,49,79,354,2025-10-27,1,1,0,55,1,6,642,2024-11-05,2024-11-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.08
1263865399437051621,https://www.airbnb.com/rooms/1263865399437051621,20251027142502,2025-10-27,city scrape,Modest 2-bedroom Apartment,"Welcome to your newly-renovated home away from home! Complete with refinished hardwood floors, a modern bathroom, and a modestly-chic kitchen. =)<br /><br />While we continue renovations on the exterior and in other areas of the home (not within this listing's space), we are offering a great price on this listing!<br /><br />If you're a laidback, easy-going traveler who's just looking for an affordable place to lay your head, this is the deal for you!",,https://a0.muscache.com/pictures/miso/Hosting-1263865399437051621/original/7014b0cf-b2e7-42e4-adf9-ba4a8ae0a30d.jpeg,337741,https://www.airbnb.com/users/show/337741,Joseph,2011-01-06,"Rochester, NY","Coming from all ages and walks of life, RocHostel spans eight spacious houses (all clustered together) and consists of 20 full-time residents, two cats, and a bunny rabbit- all passionate about sustainability, social justice, community-building, and making the world a better place in general.  We have a large and continually expanding garden, are active in our community, organize various events throughout the month, and operate RocHostel where we provide guests like you with budget-friendly accommodations and help them to make the most out of their visits to Rochester.  If you're looking for a laidback, low-key, social place to stay, you've found it!",within a day,80%,76%,f,https://a0.muscache.com/im/users/337741/profile_pic/1340285067/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/337741/profile_pic/1340285067/original.jpg?aki_policy=profile_x_medium,Beechwood,24,43,"['email', 'phone']",t,t,,E,,43.16630510640255,-77.56965922033022,Entire home,Entire home/apt,3,1.0,1 bath,2,2,"[""Keypad"", ""Free parking on premises"", ""Bed linens"", ""Heating"", ""Kitchen"", ""Wifi"", ""Clothing storage"", ""Air conditioning"", ""Self check-in"", ""Shampoo"", ""Carbon monoxide alarm"", ""Hot water""]",$75.00,1,26,1,1,26,26,1.0,26.0,,t,30,60,90,90,2025-10-27,17,15,1,66,5,90,6750,2024-10-20,2025-09-28,4.06,4.24,4.18,4.53,4.41,3.88,4.12,,f,24,3,21,0,1.37
1264525696822358116,https://www.airbnb.com/rooms/1264525696822358116,20251027142502,2025-10-27,city scrape,Cozy Stay in College Town - Close to Strong/U of R,"Welcome to our beautiful, antique-style 6-bedroom house! Spread over three spacious stories, we offer a cozy atmosphere with fast Wi-Fi, dedicated study spaces, and laundry facilities. <br /><br />We warmly welcome doctors, medical students, college students, and professionals from all fields to enjoy a friendly and professional environment. Whether you're here for work or study, you'll find everything you need to feel right at home. Come and experience the charm and comfort we provide!","This is a safe neighborhood, with a vibrant college-town vibe. While there may be some activity, it's mostly medical students moving about. You’re just a 5-minute drive from College Town, where you’ll find plenty of food spots and fun activities to enjoy!",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI0NDQyOTM4Mzg5MDExMzkxMA%3D%3D/original/47f8ce2a-3c2f-4ed7-a971-4ec5e9e24cbc.jpeg,537767212,https://www.airbnb.com/users/show/537767212,Tony Lavert,2023-09-18,,"I spent thirty-four years as a communications technician. Following that, I transitioned into the real estate industry, where I worked for fifteen years, specializing in working with investors. In my free time, I enjoy exercising to maintain a healthy lifestyle and listening to podcast pertaining to real estate finances and autos. I am also blessed with four children and eight wonderful grandchildren.",within an hour,100%,85%,,https://a0.muscache.com/im/pictures/user/User-537767212/original/37a5a72d-9263-468f-b72c-4ee2d9592fd4.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-537767212/original/37a5a72d-9263-468f-b72c-4ee2d9592fd4.jpeg?aki_policy=profile_x_medium,Plymouth-Exchange,44,59,"['email', 'phone']",t,t,Neighborhood highlights,S,,43.134930522073304,-77.62707326662364,Private room in home,Private room,2,2.0,2 baths,1,1,"[""Heating"", ""Kitchen"", ""Wifi"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Dining table"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Hot water"", ""Bed linens"", ""Extra pillows and blankets"", ""Bathtub"", ""Essentials"", ""Cleaning products"", ""Free parking on premises"", ""Fire extinguisher"", ""Dedicated workspace"", ""Hangers"", ""Backyard"", ""First aid kit"", ""Hair dryer"", ""Microwave"", ""Long term stays allowed"", ""Body soap"", ""Coffee maker"", ""Toaster"", ""Iron"", ""Smoke alarm"", ""Clothing storage"", ""Lock on bedroom door"", ""Stove"", ""Oven"", ""TV"", ""Cooking basics"", ""Freezer""]",$29.00,2,365,2,2,365,365,2.0,365.0,,t,20,47,76,351,2025-10-27,6,6,0,53,1,36,1044,2024-12-01,2025-09-17,5.0,5.0,4.83,5.0,5.0,4.67,5.0,,f,6,0,6,0,0.54
1264556127649367167,https://www.airbnb.com/rooms/1264556127649367167,20251027142502,2025-10-27,city scrape,NEW Amazing home near Strong/UofR w/ EV Charger,"Welcome Home! Located on a quiet, family-friendly neighborhood. Very comfortable, 3 BR single family one-level home that is fully renovated. Furnished with designer, great quality furniture. 3 Large rooms with Queen beds. Well-equipped, stocked kitchen to cook your meals.<br /><br />Whether you're in town for business, or leisure you will feel right at home upon entering this beautiful home. Your family will be close to everything when you stay at this centrally-located place. Walk to shops/restaurants.",,https://a0.muscache.com/pictures/miso/Hosting-1264556127649367167/original/c28f61ba-37d5-4c21-8264-9d2185045b80.jpeg,469724091,https://www.airbnb.com/users/show/469724091,Zoma,2022-07-15,,"",within an hour,100%,84%,f,https://a0.muscache.com/im/pictures/user/448e67cb-43a3-402c-ac2d-0294072e5ccb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/448e67cb-43a3-402c-ac2d-0294072e5ccb.jpg?aki_policy=profile_x_medium,Eastwood,4,4,"['email', 'phone']",t,f,,S,,43.11510232184135,-77.62112506952909,Entire home,Entire home/apt,6,1.0,1 bath,3,3,"[""Coffee"", ""Kitchen"", ""Wifi"", ""Private entrance"", ""Exterior security cameras on property"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Conditioner"", ""Carbon monoxide alarm"", ""Hot water"", ""Bed linens"", ""Central heating"", ""Air conditioning"", ""Private backyard \u2013 Not fully fenced"", ""Baking sheet"", ""Lockbox"", ""Free dryer \u2013 In unit"", ""Essentials"", ""Cleaning products"", ""Free parking on premises"", ""Fire extinguisher"", ""Dedicated workspace"", ""Hangers"", ""Books and reading material"", ""First aid kit"", ""Hair dryer"", ""Self check-in"", ""Long term stays allowed"", ""Free street parking"", ""Pets allowed"", ""Body soap"", ""Washer"", ""Iron"", ""Blender"", ""Smoke alarm"", ""TV"", ""Cooking basics"", ""EV charger""]",$149.00,2,365,2,2,365,365,2.0,365.0,,t,26,53,83,83,2025-10-27,4,3,0,59,2,18,2682,2024-10-20,2025-09-21,4.75,4.75,4.75,5.0,5.0,5.0,4.75,,f,1,1,0,0,0.32
1264568465880795785,https://www.airbnb.com/rooms/1264568465880795785,20251027142502,2025-10-27,city scrape,Student-Friendly Private Room | Quiet & Convenient,"Unwind in a bright and welcoming private room, perfect for travelers looking for a relaxing stay. Enjoy access to a fully equipped kitchen, a shared bathroom, and a peaceful atmosphere. Whether you're visiting for work or leisure, this location offers easy access to downtown, parks, and local dining spots. Just a short drive from major attractions and the airport, making your stay both comfortable and convenient. Book now for a stress-free visit!","Tucked away in a peaceful yet well-connected part of the city, this neighborhood offers a mix of historic character, scenic beauty, and urban convenience. Situated near the Genesee River, it provides a relaxing atmosphere while keeping you close to the best Rochester has to offer. Whether you’re here for business or leisure, you’ll find everything you need within easy reach.<br /><br />What You’ll Love About This Neighborhood:<br />• Prime Location – Minutes from local restaurants, coffee shops, and essential conveniences, making dining and daily needs effortless.<br /><br />• Walkability & Tranquility – A quiet and safe neighborhood with tree-lined streets, ideal for peaceful strolls or morning jogs.<br /><br />• Downtown Access – Just 5 minutes from Downtown Rochester and 10 minutes from the airport, ensuring a smooth and convenient stay.<br /><br />• Scenic Outdoor Spaces – Enjoy nearby parks, walking trails, and beautiful river views along the Genesee Riverway Trail.<br /><br />• L",https://a0.muscache.com/pictures/miso/Hosting-1263839120031118836/original/49e28bd3-1054-4f5f-a5d6-31befd6c181c.jpeg,229353291,https://www.airbnb.com/users/show/229353291,Wadson,2018-12-06,"Boca Raton, FL","",within an hour,100%,80%,f,https://a0.muscache.com/im/pictures/user/User/original/15e47696-fde4-4856-9e85-9f1c50f7ea78.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/15e47696-fde4-4856-9e85-9f1c50f7ea78.jpeg?aki_policy=profile_x_medium,Plymouth-Exchange,4,11,"['email', 'phone']",t,t,Neighborhood highlights,S,,43.135696009512785,-77.62318664691114,Private room in home,Private room,3,2.0,2 shared baths,1,1,"[""Heating"", ""Hot water kettle"", ""Kitchen"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Dining table"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Hot water"", ""Bed linens"", ""Bathtub"", ""Air conditioning"", ""Baking sheet"", ""Indoor fireplace"", ""Cleaning products"", ""Free parking on premises"", ""Fire extinguisher"", ""Dedicated workspace"", ""Room-darkening shades"", ""Backyard"", ""First aid kit"", ""Hair dryer"", ""Microwave"", ""Dishwasher"", ""Long term stays allowed"", ""Body soap"", ""Coffee maker"", ""Washer"", ""Dryer"", ""Iron"", ""Toaster"", ""Smoke alarm"", ""Clothing storage"", ""Lock on bedroom door"", ""Stove"", ""Oven"", ""TV"", ""Cooking basics"", ""Freezer""]",$32.00,2,365,2,2,365,365,2.0,365.0,,t,24,51,81,355,2025-10-27,7,7,0,57,0,42,1344,2025-05-06,2025-08-16,4.86,5.0,4.57,5.0,5.0,4.86,5.0,,f,4,0,4,0,1.20
1264576489970661997,https://www.airbnb.com/rooms/1264576489970661997,20251027142502,2025-10-27,city scrape,Cozy Private Room Suite | Quiet & Convenient Stay,"Unwind in a bright and welcoming private room, perfect for travelers looking for a relaxing stay. Enjoy access to a fully equipped kitchen, a shared bathroom, and a peaceful atmosphere. Whether you're visiting for work or leisure, this location offers easy access to downtown, parks, and local dining spots. Just a short drive from major attractions and the airport, making your stay both comfortable and convenient. Book now for a stress-free visit!","Tucked away in a peaceful yet well-connected part of the city, this neighborhood offers a mix of historic character, scenic beauty, and urban convenience. Situated near the Genesee River, it provides a relaxing atmosphere while keeping you close to the best Rochester has to offer. Whether you’re here for business or leisure, you’ll find everything you need within easy reach.<br /><br />What You’ll Love About This Neighborhood:<br />• Prime Location – Minutes from local restaurants, coffee shops, and essential conveniences, making dining and daily needs effortless.<br /><br />• Walkability & Tranquility – A quiet and safe neighborhood with tree-lined streets, ideal for peaceful strolls or morning jogs.<br /><br />• Downtown Access – Just 5 minutes from Downtown Rochester and 10 minutes from the airport, ensuring a smooth and convenient stay.<br /><br />• Scenic Outdoor Spaces – Enjoy nearby parks, walking trails, and beautiful river views along the Genesee Riverway Trail.<br /><br />• L",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI2NDU3NjQ4OTk3MDY2MTk5Nw==/original/e164eaf2-578f-44ac-a1d2-a0bc9770dda5.jpeg,229353291,https://www.airbnb.com/users/show/229353291,Wadson,2018-12-06,"Boca Raton, FL","",within an hour,100%,80%,f,https://a0.muscache.com/im/pictures/user/User/original/15e47696-fde4-4856-9e85-9f1c50f7ea78.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/15e47696-fde4-4856-9e85-9f1c50f7ea78.jpeg?aki_policy=profile_x_medium,Plymouth-Exchange,4,11,"['email', 'phone']",t,t,Neighborhood highlights,S,,43.13755094149998,-77.62479740943995,Private room in home,Private room,2,3.0,3 baths,1,1,"[""Heating"", ""Hot water kettle"", ""Kitchen"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Dining table"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Hot water"", ""Bed linens"", ""Bathtub"", ""Air conditioning"", ""Baking sheet"", ""Essentials"", ""Cleaning products"", ""Free parking on premises"", ""Fire extinguisher"", ""Dedicated workspace"", ""Room-darkening shades"", ""First aid kit"", ""Hair dryer"", ""Microwave"", ""Dishwasher"", ""Long term stays allowed"", ""Coffee maker"", ""Washer"", ""Dryer"", ""Iron"", ""Toaster"", ""Smoke alarm"", ""Clothing storage"", ""Lock on bedroom door"", ""Stove"", ""Oven"", ""TV"", ""Cooking basics"", ""Freezer""]",$34.00,2,365,2,2,365,365,2.0,365.0,,t,5,35,65,339,2025-10-27,5,4,1,41,1,24,816,2024-10-20,2025-10-09,4.8,5.0,4.4,5.0,5.0,5.0,5.0,,f,4,0,4,0,0.40
1264590933970489715,https://www.airbnb.com/rooms/1264590933970489715,20251027142502,2025-10-27,city scrape,Simple Haven Near College Town - Minutes to Strong,"Welcome to our beautiful, antique-style 6-bedroom house! Spread over three spacious stories, we offer a cozy atmosphere with fast Wi-Fi, dedicated study spaces, and laundry facilities. <br /><br />We warmly welcome doctors, medical students, college students, and professionals from all fields to enjoy a friendly and professional environment. Whether you're here for work or study, you'll find everything you need to feel right at home. Come and experience the charm and comfort we provide!","This is a safe neighborhood, with a vibrant college-town vibe. While there may be some activity, it's mostly medical students moving about. You’re just a 5-minute drive from College Town, where you’ll find plenty of food spots and fun activities to enjoy!",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI0NDQyOTM4Mzg5MDExMzkxMA%3D%3D/original/3bcc9d90-1d17-41f6-9561-cdeb099ac22c.jpeg,537767212,https://www.airbnb.com/users/show/537767212,Tony Lavert,2023-09-18,,"I spent thirty-four years as a communications technician. Following that, I transitioned into the real estate industry, where I worked for fifteen years, specializing in working with investors. In my free time, I enjoy exercising to maintain a healthy lifestyle and listening to podcast pertaining to real estate finances and autos. I am also blessed with four children and eight wonderful grandchildren.",within an hour,100%,85%,,https://a0.muscache.com/im/pictures/user/User-537767212/original/37a5a72d-9263-468f-b72c-4ee2d9592fd4.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-537767212/original/37a5a72d-9263-468f-b72c-4ee2d9592fd4.jpeg?aki_policy=profile_x_medium,Plymouth-Exchange,44,59,"['email', 'phone']",t,t,Neighborhood highlights,S,,43.13647,-77.62686,Private room in home,Private room,2,2.0,2 shared baths,1,1,"[""Heating"", ""Kitchen"", ""Wifi"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Dining table"", ""Refrigerator"", ""Carbon monoxide alarm"", ""Hot water"", ""Bed linens"", ""Extra pillows and blankets"", ""Bathtub"", ""Essentials"", ""Cleaning products"", ""Free parking on premises"", ""Fire extinguisher"", ""Dedicated workspace"", ""Hangers"", ""Backyard"", ""First aid kit"", ""Hair dryer"", ""Microwave"", ""Long term stays allowed"", ""Body soap"", ""Coffee maker"", ""Toaster"", ""Smoke alarm"", ""Clothing storage"", ""Lock on bedroom door"", ""Stove"", ""Oven"", ""TV"", ""Cooking basics"", ""Freezer""]",$38.00,2,365,2,2,365,365,2.0,365.0,,t,29,59,88,363,2025-10-27,2,2,0,65,0,12,456,2025-05-25,2025-09-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,6,0,6,0,0.38
